scenario,run_id,d_i_s_per_veh_Koteshwor,d_i_s_per_veh_Tinkune South,d_i_s_per_veh_Tinkune West,d_i_s_per_veh_Tinkune North,d_i_s_per_veh_New Baneshwor,d_i_s_per_veh_Maitighar,d_i_s_per_veh_Thapathali,d_i_s_per_veh_Tripureshwor,d_i_s_per_veh_Kalimati,d_i_s_per_veh_Shahid Gate,d_i_s_per_veh_Jadhibuti,T_c_min_eastbound_Tripureshwor_to_Jadhibuti,T_c_min_westbound_Jadhibuti_to_Tripureshwor,T_c_min_route_edges_east,T_c_min_route_edges_west,H_cordon_pcu_0811,t_diss_prepeak_ref_m,D_net_veh_h,scale,p_r,seed,sch,pt,dt,m,delta_pct_d_i_s_per_veh_Koteshwor,delta_pct_d_i_s_per_veh_Tinkune South,delta_pct_d_i_s_per_veh_Tinkune West,delta_pct_d_i_s_per_veh_Tinkune North,delta_pct_d_i_s_per_veh_New Baneshwor,delta_pct_d_i_s_per_veh_Maitighar,delta_pct_d_i_s_per_veh_Thapathali,delta_pct_d_i_s_per_veh_Tripureshwor,delta_pct_d_i_s_per_veh_Kalimati,delta_pct_d_i_s_per_veh_Shahid Gate,delta_pct_d_i_s_per_veh_Jadhibuti,delta_pct_T_c_min_eastbound_Tripureshwor_to_Jadhibuti,delta_pct_T_c_min_westbound_Jadhibuti_to_Tripureshwor,delta_pct_T_c_min_route_edges_east,delta_pct_T_c_min_route_edges_west,delta_pct_H_cordon_pcu_0811,delta_pct_D_net_veh_h,delta_pct_scale
s2-retime-grid,pt0.1_dt-30_seed234,3.4,0.4,0.1,0.3,2.1,103.2,15.5,11.9,2.2,19.9,0.2,7.5,5.8,94,88,226031.0,0.0,6113.0,0.55,,234.0,,0.1,-30.0,,-2.85714285714286,0.0,0.0,-25.000000000000007,-62.5,-2.824858757062147,-28.57142857142857,-7.751937984496124,-69.86301369863014,-39.143730886850165,0.0,-8.53658536585365,3.5714285714285747,0.0,0.0,5.219767431034644,-19.321631252474596,0.0
s2-retime-grid,pt0.1_dt-30_seed241,3.4,0.4,0.1,0.3,0.1,92.0,24.9,75.8,7.7,11.8,0.2,12.3,5.3,94,88,227509.0,0.0,6049.0,0.55,,241.0,,0.1,-30.0,,-2.85714285714286,0.0,0.0,-25.000000000000007,-98.21428571428572,-13.370998116760832,14.74654377880184,487.5968992248062,5.479452054794526,-63.91437308868502,0.0,50.00000000000002,-5.357142857142854,0.0,0.0,5.907791712053925,-20.16629272799261,0.0
s2-retime-grid,pt0.1_dt-30_seed248,3.3,0.4,0.1,0.3,0.9,97.8,25.0,49.1,10.1,14.4,0.2,10.5,5.5,94,88,222914.0,0.0,6401.0,0.55,,248.0,,0.1,-30.0,,-5.71428571428572,0.0,0.0,-25.000000000000007,-83.92857142857142,-7.909604519774016,15.207373271889404,280.6201550387597,38.35616438356164,-55.963302752293586,0.0,28.04878048780489,-1.7857142857142794,0.0,0.0,3.7687717044195552,-15.520654612643526,0.0
s2-retime-grid,pt0.1_dt-30_seed255,3.4,0.4,0.1,0.2,0.2,116.7,31.2,25.1,11.5,27.0,0.2,10.2,6.0,94,88,217118.0,0.0,7543.0,0.55,,255.0,,0.1,-30.0,,-2.85714285714286,0.0,0.0,-50.0,-96.42857142857143,9.887005649717514,43.77880184331797,94.57364341085271,57.53424657534247,-17.431192660550465,0.0,24.39024390243903,7.1428571428571495,0.0,0.0,1.0706737796646464,-0.44872640886894544,0.0
s2-retime-grid,pt0.1_dt-30_seed262,4.4,2.6,2.0,0.2,31.0,167.6,45.1,25.8,15.5,12.6,0.5,12.0,6.7,94,88,201269.0,0.0,9712.0,0.55,,262.0,,0.1,-30.0,,25.714285714285722,550.0,1899.9999999999995,-50.0,453.57142857142856,57.815442561205266,107.8341013824885,100.0,112.32876712328765,-61.46788990825688,149.99999999999997,46.34146341463416,19.642857142857153,0.0,0.0,-6.3071995829027365,28.177378909858785,0.0
s2-retime-grid,pt0.25_dt-15_seed101,7.2,3.9,3.7,0.3,33.1,215.5,48.5,28.8,15.2,3.9,0.8,14.7,7.1,94,88,195285.0,0.0,11120.0,0.55,,101.0,,0.25,-15.0,,105.71428571428572,875.0,3600.0,-25.000000000000007,491.07142857142856,102.91902071563088,123.50230414746544,123.25581395348837,108.21917808219177,-88.07339449541286,300.00000000000006,79.26829268292683,26.785714285714285,0.0,0.0,-9.092813451386755,46.759931371255114,0.0
s2-retime-grid,pt0.25_dt-15_seed108,3.6,0.4,0.2,0.3,14.0,165.4,32.0,18.4,8.6,36.4,0.3,9.1,5.8,94,88,208940.0,0.0,9198.0,0.55,,108.0,,0.25,-15.0,,2.85714285714286,0.0,100.0,-25.000000000000007,150.00000000000003,55.74387947269304,47.46543778801844,42.635658914728666,17.80821917808219,11.314984709480107,49.999999999999986,10.975609756097567,3.5714285714285747,0.0,0.0,-2.736269772551648,21.393691434604726,0.0
s2-retime-grid,pt0.25_dt-15_seed115,3.6,0.4,0.1,0.5,0.1,95.8,31.5,40.9,7.0,12.4,0.3,10.3,6.4,94,88,225653.0,0.0,6282.0,0.55,,115.0,,0.25,-15.0,,2.85714285714286,0.0,0.0,24.999999999999993,-98.21428571428572,-9.79284369114878,45.16129032258065,217.05426356589146,-4.109589041095888,-62.07951070336393,49.999999999999986,25.609756097560993,14.285714285714299,0.0,0.0,5.043804522898453,-17.091197043684836,0.0
s2-retime-grid,pt0.25_dt-15_seed122,3.4,0.4,0.1,0.4,1.0,140.9,32.5,19.6,7.9,29.0,0.3,9.0,6.0,94,88,217313.0,0.0,7961.0,0.55,,122.0,,0.25,-15.0,,-2.85714285714286,0.0,0.0,0.0,-82.14285714285714,32.674199623352166,49.76958525345623,51.93798449612403,8.219178082191789,-11.31498470948013,49.999999999999986,9.75609756097562,7.1428571428571495,0.0,0.0,1.161448295766649,5.06796885310809,0.0
s2-retime-grid,pt0.25_dt-15_seed129,7.3,3.4,1.8,0.3,29.1,223.2,44.9,26.2,15.8,3.3,0.9,12.5,6.6,94,88,197877.0,0.0,9957.0,0.55,,129.0,,0.25,-15.0,,108.57142857142857,750.0,1700.0,-25.000000000000007,419.6428571428572,110.1694915254237,106.91244239631337,103.10077519379843,116.43835616438356,-89.90825688073394,349.99999999999994,52.439024390243915,17.857142857142858,0.0,0.0,-7.886210652738597,31.410848620826187,0.0
s2-retime-grid,pt0.25_dt-15_seed136,21.3,7.0,10.3,0.3,40.7,330.0,77.8,35.9,18.4,16.1,3.7,24.9,12.7,94,88,181310.0,0.0,14229.0,0.55,,136.0,,0.25,-15.0,,508.5714285714286,1649.9999999999995,10200.0,-25.000000000000007,626.7857142857143,210.73446327683615,258.5253456221198,178.29457364341087,152.05479452054792,-50.764525993883794,1750.0,203.65853658536585,126.78571428571428,0.0,0.0,-15.598320438696945,87.79200211165369,0.0
s2-retime-grid,pt0.25_dt-15_seed143,4.9,3.2,1.9,0.4,25.4,229.4,46.6,26.1,15.3,3.4,0.9,12.4,6.0,94,88,198842.0,0.0,10289.0,0.55,,143.0,,0.25,-15.0,,40.00000000000001,700.0,1799.9999999999995,0.0,353.57142857142856,116.0075329566855,114.74654377880185,102.32558139534885,109.58904109589041,-89.60244648318043,349.99999999999994,51.219512195121965,7.1428571428571495,0.0,0.0,-7.436993175618431,35.792530025075884,0.0
s2-retime-grid,pt0.25_dt-15_seed150,3.9,0.4,0.1,0.4,2.1,127.7,29.1,21.2,8.3,27.2,0.3,9.7,5.8,94,88,215481.0,0.0,8303.0,0.55,,150.0,,0.25,-15.0,,11.428571428571425,0.0,0.0,0.0,-62.5,20.24482109227872,34.101382488479274,64.34108527131782,13.698630136986315,-16.819571865443432,49.999999999999986,18.292682926829272,3.5714285714285747,0.0,0.0,0.3086333547468089,9.581628612907483,0.0
s2-retime-grid,pt0.25_dt-15_seed157,15.1,4.4,4.2,0.3,32.4,276.8,56.3,32.6,15.4,3.0,2.6,17.8,8.9,94,88,186653.0,0.0,12256.0,0.55,,157.0,,0.25,-15.0,,331.4285714285714,1000.0,4100.0,-25.000000000000007,478.57142857142856,160.64030131826743,159.44700460829492,152.71317829457368,110.95890410958906,-90.82568807339449,1199.9999999999998,117.07317073170735,58.928571428571445,0.0,0.0,-13.111098697502072,61.75267256169988,0.0
s2-retime-grid,pt0.25_dt-15_seed164,16.5,5.4,3.3,0.8,42.2,239.8,54.8,33.9,17.5,19.3,2.9,19.9,7.5,94,88,183042.0,0.0,13610.0,0.55,,164.0,,0.25,-15.0,,371.42857142857144,1250.0,3199.9999999999995,100.0,653.5714285714287,125.8003766478343,152.53456221198155,162.7906976744186,139.72602739726028,-40.97859327217125,1349.9999999999998,142.6829268292683,33.92857142857144,0.0,0.0,-14.792056531575568,79.62254190312788,0.0
s2-retime-grid,pt0.25_dt-15_seed171,3.5,0.4,0.1,0.3,5.7,116.8,33.5,22.3,10.3,40.2,0.2,9.9,6.5,94,88,209841.0,0.0,9242.0,0.55,,171.0,,0.25,-15.0,,0.0,0.0,0.0,-25.000000000000007,1.7857142857142954,9.981167608286247,54.37788018433181,72.86821705426357,41.095890410958916,22.93577981651376,0.0,20.731707317073187,16.071428571428577,0.0,0.0,-2.3168449571264977,21.97439619902336,0.0
s2-retime-grid,pt0.25_dt-15_seed178,3.4,0.4,0.1,0.3,10.5,188.0,37.3,23.9,15.0,3.3,0.2,11.0,6.0,94,88,211677.0,0.0,8531.0,0.55,,178.0,,0.25,-15.0,,-2.85714285714286,0.0,0.0,-25.000000000000007,87.50000000000001,77.02448210922786,71.88940092165898,85.27131782945735,105.47945205479452,-89.90825688073394,0.0,34.14634146341465,7.1428571428571495,0.0,0.0,-1.4621679747507192,12.59073511944041,0.0
s2-retime-grid,pt0.25_dt-15_seed185,17.1,6.4,5.9,0.3,40.7,277.9,61.4,32.4,17.5,13.3,3.2,19.4,7.5,94,88,183693.0,0.0,13300.0,0.55,,185.0,,0.25,-15.0,,388.5714285714286,1500.0,5800.000000000001,-25.000000000000007,626.7857142857143,161.67608286252351,182.9493087557604,151.1627906976744,139.72602739726028,-59.32721712538226,1500.0,136.58536585365854,33.92857142857144,0.0,0.0,-14.489009300896575,75.53121288108751,0.0
s2-retime-grid,pt0.25_dt-15_seed192,3.5,0.4,0.1,0.3,7.2,151.5,35.9,17.4,12.1,33.0,0.2,9.5,6.6,94,88,212498.0,0.0,8735.0,0.55,,192.0,,0.25,-15.0,,0.0,0.0,0.0,-25.000000000000007,28.57142857142858,42.655367231638415,65.43778801843317,34.88372093023254,65.75342465753424,0.9174311926605416,0.0,15.853658536585376,17.857142857142858,0.0,0.0,-1.0799839864443388,15.283093572654085,0.0
s2-retime-grid,pt0.25_dt-15_seed199,13.6,4.0,1.9,0.4,37.5,222.5,65.9,29.8,16.4,3.6,1.8,16.9,10.4,94,88,189173.0,0.0,11966.0,0.55,,199.0,,0.25,-15.0,,288.57142857142856,900.0,1799.9999999999995,0.0,569.6428571428571,109.51035781544256,203.6866359447005,131.0077519379845,124.65753424657531,-88.9908256880734,800.0,106.09756097560977,85.71428571428574,0.0,0.0,-11.938012643260807,57.92530025075887,0.0
s2-retime-grid,pt0.25_dt-15_seed206,3.8,1.6,1.0,0.2,25.5,193.5,40.8,21.2,12.1,37.7,0.3,11.4,6.4,94,88,199690.0,0.0,10822.0,0.55,,206.0,,0.25,-15.0,,8.571428571428566,300.00000000000006,900.0,-50.0,355.35714285714283,82.20338983050847,88.0184331797235,64.34108527131782,65.75342465753424,15.29051987767584,49.999999999999986,39.02439024390246,14.285714285714299,0.0,0.0,-7.042240408159466,42.82697637587436,0.0
s2-retime-grid,pt0.25_dt-15_seed213,3.4,0.4,0.1,0.3,4.5,167.3,42.7,66.5,14.3,35.3,0.3,14.3,6.2,94,88,209079.0,0.0,9651.0,0.55,,213.0,,0.25,-15.0,,-2.85714285714286,0.0,0.0,-25.000000000000007,-19.642857142857135,57.53295668549907,96.77419354838712,415.50387596899225,95.89041095890413,7.951070336391419,49.999999999999986,74.39024390243904,10.714285714285724,0.0,0.0,-2.6715638354327846,27.372310941005672,0.0
s2-retime-grid,pt0.25_dt-15_seed220,3.5,0.4,0.1,0.3,1.9,147.8,30.2,23.3,8.1,33.7,0.2,9.9,6.2,94,88,214312.0,0.0,8565.0,0.55,,220.0,,0.25,-15.0,,0.0,0.0,0.0,-25.000000000000007,-66.07142857142857,39.171374764595114,39.1705069124424,80.62015503875969,10.958904109589039,3.0581039755351678,0.0,20.731707317073187,10.714285714285724,0.0,0.0,-0.2355482315262222,13.039461528309356,0.0
s2-retime-grid,pt0.25_dt-15_seed227,3.5,0.7,0.1,0.6,7.2,204.5,78.8,23.4,12.0,41.9,0.2,12.3,13.9,94,88,200985.0,0.0,11010.0,0.55,,227.0,,0.25,-15.0,,0.0,74.99999999999997,0.0,49.999999999999986,28.57142857142858,92.56120527306967,263.13364055299536,81.3953488372093,64.38356164383562,28.13455657492353,0.0,50.00000000000002,148.21428571428575,0.0,0.0,-6.439404519174372,45.308169460208525,0.0
s2-retime-grid,pt0.25_dt-15_seed234,3.9,0.9,0.1,0.8,8.3,160.3,41.3,20.6,11.7,47.2,0.3,10.9,6.6,94,88,203000.0,0.0,10651.0,0.55,,234.0,,0.25,-15.0,,11.428571428571425,125.0,0.0,100.0,48.21428571428574,50.94161958568739,90.32258064516128,59.68992248062016,60.273972602739725,44.342507645259936,49.999999999999986,32.9268292682927,17.857142857142858,0.0,0.0,-5.501401186120344,40.57014649597466,0.0
s2-retime-grid,pt0.25_dt-15_seed241,3.7,0.4,0.1,0.3,1.8,166.5,36.9,23.0,13.0,38.6,0.2,10.8,7.4,94,88,211169.0,0.0,9316.0,0.55,,241.0,,0.25,-15.0,,5.71428571428572,0.0,0.0,-25.000000000000007,-67.85714285714286,56.77966101694915,70.04608294930875,78.29457364341084,78.08219178082192,18.042813455657488,0.0,31.707317073170753,32.14285714285715,0.0,0.0,-1.6986472269549107,22.951036030091064,0.0
s2-retime-grid,pt0.25_dt-15_seed248,3.3,0.9,0.1,0.7,8.9,171.2,45.7,33.3,15.1,46.0,0.2,12.3,6.6,94,88,202750.0,0.0,10978.0,0.55,,248.0,,0.25,-15.0,,-5.71428571428572,125.0,0.0,74.99999999999997,58.928571428571445,61.20527306967983,110.59907834101384,158.13953488372093,106.84931506849315,40.672782874617724,0.0,50.00000000000002,17.857142857142858,0.0,0.0,-5.617778770866501,44.88583872244952,0.0
s2-retime-grid,pt0.25_dt-15_seed255,13.5,4.1,2.1,0.3,35.4,245.9,48.1,25.9,11.5,3.3,1.6,13.8,9.6,94,88,191743.0,0.0,11185.0,0.55,,255.0,,0.25,-15.0,,285.7142857142857,924.9999999999998,2000.0,-25.000000000000007,532.1428571428571,131.54425612052728,121.65898617511522,100.77519379844959,57.53424657534247,-89.90825688073394,700.0,68.2926829268293,71.42857142857143,0.0,0.0,-10.74165107207031,47.6177906823281,0.0
s2-retime-grid,pt0.25_dt-15_seed262,4.5,2.6,0.8,0.3,23.5,227.0,41.5,28.1,10.9,4.9,0.5,13.6,6.4,94,88,198147.0,0.0,10261.0,0.55,,262.0,,0.25,-15.0,,28.57142857142857,550.0,700.0,-25.000000000000007,319.6428571428571,113.74764595103576,91.24423963133641,117.8294573643411,49.31506849315069,-85.01529051987768,149.99999999999997,65.85365853658539,14.285714285714299,0.0,0.0,-7.760522861212747,35.422990629536756,0.0
s2-retime-grid,pt0.25_dt-30_seed101,15.9,4.7,4.0,0.3,41.2,370.8,70.8,43.4,21.3,15.6,3.2,22.5,7.5,94,88,178852.0,0.0,15207.0,0.55,,101.0,,0.25,-30.0,,354.28571428571433,1074.9999999999998,3900.0,-25.000000000000007,635.7142857142858,249.15254237288136,226.26728110599075,236.43410852713177,191.78082191780823,-52.293577981651374,1500.0,174.39024390243904,33.92857142857144,0.0,0.0,-16.742544851921163,100.69948528441334,0.0
s2-retime-grid,pt0.25_dt-30_seed108,3.7,0.8,0.1,0.5,9.7,217.9,54.3,114.6,18.2,49.4,0.3,23.6,6.7,94,88,200136.0,0.0,12147.0,0.55,,108.0,,0.25,-30.0,,5.71428571428572,100.0,0.0,24.999999999999993,73.21428571428571,105.1789077212806,150.23041474654374,788.3720930232557,149.31506849315065,51.07033639143729,49.999999999999986,187.80487804878052,19.642857142857153,0.0,0.0,-6.8346227969723214,60.31410848620826,0.0
s2-retime-grid,pt0.25_dt-30_seed115,3.6,0.4,0.1,0.4,0.2,99.0,16.4,13.2,2.6,15.6,0.2,7.3,5.5,94,88,232024.0,0.0,5861.0,0.55,,115.0,,0.25,-30.0,,2.85714285714286,0.0,0.0,0.0,-96.42857142857143,-6.779661016949155,-24.42396313364056,2.325581395348829,-64.3835616438356,-52.293577981651374,0.0,-10.975609756097555,-1.7857142857142794,0.0,0.0,8.009570892569524,-22.647485812326778,0.0
s2-retime-grid,pt0.25_dt-30_seed122,4.0,0.9,0.1,0.9,8.4,151.4,29.9,25.5,7.6,51.3,0.3,7.0,11.9,94,88,202643.0,0.0,10765.0,0.55,,122.0,,0.25,-30.0,,14.285714285714285,125.0,0.0,125.0,50.000000000000014,42.56120527306968,37.78801843317972,97.67441860465115,4.109589041095888,56.88073394495411,49.999999999999986,-14.634146341463408,112.50000000000003,0.0,0.0,-5.667588377137856,42.07469974924113,0.0
s2-retime-grid,pt0.25_dt-30_seed129,3.6,0.4,0.1,0.5,1.9,126.5,32.0,26.7,11.4,28.5,0.2,10.7,5.9,94,88,214036.0,0.0,8469.0,0.55,,129.0,,0.25,-30.0,,2.85714285714286,0.0,0.0,24.999999999999993,-66.07142857142857,19.114877589453858,47.46543778801844,106.9767441860465,56.16438356164385,-12.844036697247713,0.0,30.487804878048784,5.35714285714287,0.0,0.0,-0.36402908508597975,11.772469315032334,0.0
s2-retime-grid,pt0.25_dt-30_seed136,3.8,0.9,0.1,0.9,5.2,149.2,19.0,14.3,3.6,36.7,0.2,8.0,6.5,94,88,214392.0,0.0,8825.0,0.55,,136.0,,0.25,-30.0,,8.571428571428566,125.0,0.0,125.0,-7.142857142857134,40.489642184557425,-12.442396313364053,10.852713178294577,-50.68493150684932,12.232415902140671,0.0,-2.439024390243894,16.071428571428577,0.0,0.0,-0.19830740440745187,16.470898772601295,0.0
s2-retime-grid,pt0.25_dt-30_seed143,29.7,8.6,5.3,2.0,61.0,417.6,83.9,47.9,35.0,12.5,6.3,30.4,12.0,94,88,169963.0,0.0,17295.0,0.55,,143.0,,0.25,-30.0,,748.5714285714286,2049.9999999999995,5200.0,400.0,989.2857142857142,293.22033898305085,286.63594470046087,271.3178294573643,379.45205479452056,-61.773700305810394,3049.9999999999995,270.7317073170732,114.2857142857143,0.0,0.0,-20.88046625515553,128.2565659231886,0.0
s2-retime-grid,pt0.25_dt-30_seed150,3.9,0.4,0.1,0.2,0.6,117.8,16.5,13.8,4.2,21.5,0.3,7.3,5.1,94,88,227979.0,0.0,6070.0,0.55,,150.0,,0.25,-30.0,,11.428571428571425,0.0,0.0,-50.0,-89.28571428571429,10.92278719397363,-23.963133640552993,6.976744186046514,-42.465753424657535,-34.25076452599389,49.999999999999986,-10.975609756097555,-8.928571428571429,0.0,0.0,6.1265815713767005,-19.88913818133826,0.0
s2-retime-grid,pt0.25_dt-30_seed157,3.6,0.5,0.1,0.5,2.4,181.8,33.6,29.5,15.4,37.8,0.2,11.1,5.9,94,88,211415.0,0.0,9718.0,0.55,,157.0,,0.25,-30.0,,2.85714285714286,24.999999999999993,0.0,24.999999999999993,-57.14285714285714,71.18644067796612,54.83870967741936,128.68217054263567,110.95890410958906,15.59633027522934,0.0,35.365853658536594,5.35714285714287,0.0,0.0,-1.5841316835646921,28.2565659231886,0.0
s2-retime-grid,pt0.25_dt-30_seed164,3.7,0.4,0.1,0.4,0.1,129.0,21.7,29.7,7.1,24.0,0.3,9.3,5.6,94,88,223779.0,0.0,7014.0,0.55,,164.0,,0.25,-30.0,,5.71428571428572,0.0,0.0,0.0,-98.21428571428572,21.46892655367231,0.0,130.23255813953486,-2.739726027397263,-26.60550458715597,49.999999999999986,13.41463414634148,0.0,0.0,0.0,4.171438147641259,-7.430381417447538,0.0
s2-retime-grid,pt0.25_dt-30_seed171,3.6,0.7,0.1,0.7,4.7,141.6,27.5,15.8,4.8,42.7,0.2,8.7,6.8,94,88,209824.0,0.0,9371.0,0.55,,171.0,,0.25,-30.0,,2.85714285714286,74.99999999999997,0.0,74.99999999999997,-16.071428571428566,33.33333333333333,26.72811059907835,22.48062015503876,-34.24657534246575,30.58103975535168,0.0,6.097560975609757,21.428571428571434,0.0,0.0,-2.3247586328892367,23.676916985614362,0.0
s2-retime-grid,pt0.25_dt-30_seed178,3.6,0.4,0.1,0.4,2.0,135.6,24.1,15.8,3.6,40.9,0.2,6.2,10.8,94,88,213332.0,0.0,8663.0,0.55,,178.0,,0.25,-30.0,,2.85714285714286,0.0,0.0,0.0,-64.28571428571428,27.683615819209027,11.059907834101393,22.48062015503876,-50.68493150684932,25.076452599388364,0.0,-24.390243902439014,92.85714285714289,0.0,0.0,-0.6917483637311584,14.33284941269632,0.0
s2-retime-grid,pt0.25_dt-30_seed185,17.9,5.7,3.5,0.3,49.3,353.9,83.2,35.2,19.6,7.2,3.0,23.4,21.6,94,88,181551.0,0.0,13831.0,0.55,,185.0,,0.25,-30.0,,411.4285714285714,1324.9999999999998,3400.0,-25.000000000000007,780.3571428571428,233.23917137476457,283.41013824884794,172.8682170542636,168.49315068493152,-77.98165137614679,1399.9999999999998,185.3658536585366,285.7142857142857,0.0,0.0,-15.48613244700165,82.53926356077604,0.0
s2-retime-grid,pt0.25_dt-30_seed192,4.1,1.0,0.1,1.0,3.4,148.4,34.5,32.6,12.9,36.0,0.2,10.9,7.8,94,88,209928.0,0.0,10079.0,0.55,,192.0,,0.25,-30.0,,17.14285714285713,149.99999999999997,0.0,149.99999999999997,-39.285714285714285,39.736346516007536,58.986175115207374,152.71317829457368,76.7123287671233,10.091743119266045,0.0,32.9268292682927,39.28571428571429,0.0,0.0,-2.276345557634835,33.020984558532405,0.0
s2-retime-grid,pt0.25_dt-30_seed199,18.3,6.5,3.1,0.3,45.4,335.3,82.8,39.6,19.6,11.3,3.0,24.1,9.7,94,88,177736.0,0.0,15306.0,0.55,,199.0,,0.25,-30.0,,422.8571428571429,1524.9999999999998,3000.0,-25.000000000000007,710.7142857142857,215.7250470809793,281.5668202764977,206.97674418604652,168.49315068493152,-65.4434250764526,1399.9999999999998,193.90243902439028,73.21428571428571,0.0,0.0,-17.262054390228005,102.00607100435528,0.0
s2-retime-grid,pt0.25_dt-30_seed206,3.6,0.7,0.1,0.5,9.3,200.8,44.1,32.3,12.6,46.5,0.2,12.6,7.1,94,88,199945.0,0.0,11488.0,0.55,,206.0,,0.25,-30.0,,2.85714285714286,74.99999999999997,0.0,24.999999999999993,66.0714285714286,89.07721280602637,103.22580645161293,150.38759689922477,72.6027397260274,42.201834862385304,0.0,53.658536585365866,26.785714285714285,0.0,0.0,-6.923535271718386,51.616734855483706,0.0
s2-retime-grid,pt0.25_dt-30_seed213,22.4,6.9,3.4,0.3,50.5,324.2,67.3,40.8,17.8,16.3,4.3,21.4,9.8,94,88,176478.0,0.0,14476.0,0.55,,213.0,,0.25,-30.0,,540.0,1625.0,3299.999999999999,-25.000000000000007,801.7857142857142,205.27306967984936,210.13824884792623,216.27906976744185,143.83561643835617,-50.152905198776764,2049.9999999999995,160.97560975609758,75.00000000000003,0.0,0.0,-17.847666396670668,91.05186749373104,0.0
s2-retime-grid,pt0.25_dt-30_seed220,10.8,4.2,1.6,0.3,37.8,291.4,52.1,29.7,11.9,31.8,1.3,17.6,8.3,94,88,186642.0,0.0,12934.0,0.55,,220.0,,0.25,-30.0,,208.57142857142858,950.0,1500.0,-25.000000000000007,575.0,174.38794726930317,140.09216589861754,130.23255813953486,63.01369863013699,-2.752293577981658,550.0,114.63414634146345,48.21428571428574,0.0,0.0,-13.116219311230903,70.70080506796886,0.0
s2-retime-grid,pt0.25_dt-30_seed227,3.8,0.9,0.1,1.1,7.9,228.8,55.3,56.4,18.4,51.3,0.2,15.6,8.2,94,88,196653.0,0.0,12689.0,0.55,,227.0,,0.25,-30.0,,8.571428571428566,125.0,0.0,175.0,41.071428571428584,115.44256120527308,154.83870967741933,337.20930232558135,152.05479452054792,56.88073394495411,0.0,90.24390243902441,46.42857142857142,0.0,0.0,-8.455995307655783,67.46733535700146,0.0
s2-retime-grid,pt0.25_dt-30_seed234,3.9,0.8,0.1,0.7,8.5,146.6,30.1,20.0,7.5,46.3,0.3,6.5,12.1,94,88,205094.0,0.0,10275.0,0.55,,234.0,,0.25,-30.0,,11.428571428571425,100.0,0.0,74.99999999999997,51.78571428571429,38.041431261770235,38.70967741935485,55.03875968992248,2.739726027397263,41.59021406727826,49.999999999999986,-20.731707317073162,116.07142857142858,0.0,0.0,-4.52662253628653,35.60776032730632,0.0
s2-retime-grid,pt0.25_dt-30_seed241,3.7,0.7,0.1,0.7,5.0,204.9,63.7,35.5,14.8,41.6,0.2,14.2,10.4,94,88,204498.0,0.0,11283.0,0.55,,241.0,,0.25,-30.0,,5.71428571428572,74.99999999999997,0.0,74.99999999999997,-10.714285714285708,92.93785310734464,193.5483870967742,175.19379844961242,102.73972602739727,27.217125382262992,0.0,73.17073170731709,85.71428571428574,0.0,0.0,-4.804066698321369,48.91117856671506,0.0
s2-retime-grid,pt0.25_dt-30_seed248,3.5,0.7,0.1,0.7,5.8,147.8,31.9,21.9,6.5,48.4,0.2,7.7,12.7,94,88,206526.0,0.0,10152.0,0.55,,248.0,,0.25,-30.0,,0.0,74.99999999999997,0.0,74.99999999999997,3.5714285714285747,39.171374764595114,47.004608294930875,69.7674418604651,-10.958904109589039,48.012232415902126,0.0,-6.0975609756097455,126.78571428571428,0.0,0.0,-3.8600117308605424,33.984426554045136,0.0
s2-retime-grid,pt0.25_dt-30_seed255,4.2,1.0,0.1,1.7,10.3,159.4,34.5,23.6,9.0,53.3,0.2,6.7,14.2,94,88,199720.0,0.0,11287.0,0.55,,255.0,,0.25,-30.0,,20.000000000000004,149.99999999999997,0.0,324.99999999999994,83.92857142857146,50.09416195856874,58.986175115207374,82.94573643410853,23.28767123287672,62.99694189602444,0.0,-18.292682926829258,153.57142857142858,0.0,0.0,-7.028275097989926,48.963969908934935,0.0
s2-retime-grid,pt0.25_dt-30_seed262,3.7,0.4,0.1,0.2,5.9,197.4,48.3,27.2,16.6,30.9,0.2,12.0,7.2,94,88,205142.0,0.0,11061.0,0.55,,262.0,,0.25,-30.0,,5.71428571428572,0.0,0.0,-50.0,5.35714285714287,85.87570621468926,122.58064516129032,110.85271317829456,127.39726027397262,-5.504587155963316,0.0,46.34146341463416,28.57142857142858,0.0,0.0,-4.504278040015269,45.98125907351194,0.0
s2-retime-grid,pt0.2_dt-15_seed101,3.6,0.4,0.1,0.2,4.8,113.4,16.4,10.7,1.6,37.5,0.2,7.2,7.1,94,88,217427.0,0.0,7662.0,0.55,,101.0,,0.2,-15.0,,2.85714285714286,0.0,0.0,-50.0,-14.285714285714283,6.779661016949155,-24.42396313364056,-17.054263565891482,-78.0821917808219,14.678899082568797,0.0,-12.195121951219502,26.785714285714285,0.0,0.0,1.2145164744108967,1.1218160221723636,0.0
s2-retime-grid,pt0.2_dt-15_seed108,3.4,0.4,0.1,0.6,4.6,141.0,33.8,31.6,8.0,42.3,0.2,10.3,6.4,94,88,207360.0,0.0,9672.0,0.55,,108.0,,0.2,-15.0,,-2.85714285714286,0.0,0.0,49.999999999999986,-17.857142857142858,32.7683615819209,55.76036866359446,144.96124031007753,9.589041095890414,29.357798165137595,0.0,25.609756097560993,14.285714285714299,0.0,0.0,-3.471776108147362,27.649465487660024,0.0
